idx,exact_offsets,exact_offset_count,candidate_offsets,input_shape
234,"5,0",1,"{""nz_bbox_tl"": [0, 0], ""mode_color_bbox_tl"": [0, 1], ""mode_color_centered"": [3, 5], ""least_color_bbox_tl"": [1, 0], ""least_color_centered"": [4, 1], ""color8_bbox_tl"": [0, 1], ""color8_centered"": [3, 5], ""comp_size_desc_tl"": [0, 6], ""comp_size_desc_clamped"": [0, 6], ""comp_area_desc_tl"": [1, 1], ""comp_area_desc_clamped"": [1, 1], ""comp_r0_asc_tl"": [0, 6], ""comp_r0_asc_clamped"": [0, 6], ""comp_c0_asc_tl"": [5, 0], ""comp_c0_asc_clamped"": [5, 0], ""comp_color_asc_tl"": [1, 1], ""comp_color_asc_clamped"": [1, 1]}",9x9
235,"0,0",1,"{""nz_bbox_tl"": [0, 0], ""mode_color_bbox_tl"": [0, 0], ""mode_color_centered"": [3, 4], ""least_color_bbox_tl"": [0, 0], ""least_color_centered"": [2, 3], ""color8_bbox_tl"": [0, 0], ""color8_centered"": [3, 4], ""comp_size_desc_tl"": [5, 2], ""comp_size_desc_clamped"": [5, 2], ""comp_area_desc_tl"": [0, 0], ""comp_area_desc_clamped"": [0, 0], ""comp_r0_asc_tl"": [0, 0], ""comp_r0_asc_clamped"": [0, 0], ""comp_c0_asc_tl"": [0, 0], ""comp_c0_asc_clamped"": [0, 0], ""comp_color_asc_tl"": [0, 0], ""comp_color_asc_clamped"": [0, 0]}",9x9
236,"5,1",1,"{""nz_bbox_tl"": [0, 0], ""mode_color_bbox_tl"": [0, 0], ""mode_color_centered"": [2, 2], ""least_color_bbox_tl"": [0, 0], ""least_color_centered"": [2, 4], ""color8_bbox_tl"": [0, 0], ""color8_centered"": [2, 4], ""comp_size_desc_tl"": [5, 1], ""comp_size_desc_clamped"": [5, 1], ""comp_area_desc_tl"": [0, 0], ""comp_area_desc_clamped"": [0, 0], ""comp_r0_asc_tl"": [0, 0], ""comp_r0_asc_clamped"": [0, 0], ""comp_c0_asc_tl"": [0, 0], ""comp_c0_asc_clamped"": [0, 0], ""comp_color_asc_tl"": [0, 0], ""comp_color_asc_clamped"": [0, 0]}",9x9
237,"0,0",1,"{""nz_bbox_tl"": [0, 0], ""mode_color_bbox_tl"": [0, 0], ""mode_color_centered"": [3, 4], ""least_color_bbox_tl"": [0, 0], ""least_color_centered"": [2, 0], ""color8_bbox_tl"": [0, 0], ""color8_centered"": [3, 4], ""comp_size_desc_tl"": [5, 5], ""comp_size_desc_clamped"": [5, 5], ""comp_area_desc_tl"": [1, 5], ""comp_area_desc_clamped"": [1, 5], ""comp_r0_asc_tl"": [0, 0], ""comp_r0_asc_clamped"": [0, 0], ""comp_c0_asc_tl"": [0, 0], ""comp_c0_asc_clamped"": [0, 0], ""comp_color_asc_tl"": [0, 0], ""comp_color_asc_clamped"": [0, 0]}",9x9
238,"1,2",1,"{""nz_bbox_tl"": [1, 0], ""mode_color_bbox_tl"": [1, 0], ""mode_color_centered"": [3, 4], ""least_color_bbox_tl"": [1, 0], ""least_color_centered"": [3, 2], ""color8_bbox_tl"": [1, 0], ""color8_centered"": [3, 4], ""comp_size_desc_tl"": [1, 6], ""comp_size_desc_clamped"": [1, 6], ""comp_area_desc_tl"": [1, 6], ""comp_area_desc_clamped"": [1, 6], ""comp_r0_asc_tl"": [1, 2], ""comp_r0_asc_clamped"": [1, 2], ""comp_c0_asc_tl"": [5, 0], ""comp_c0_asc_clamped"": [5, 0], ""comp_color_asc_tl"": [1, 2], ""comp_color_asc_clamped"": [1, 2]}",9x9
239,"1,6",1,"{""nz_bbox_tl"": [1, 0], ""mode_color_bbox_tl"": [1, 1], ""mode_color_centered"": [3, 3], ""least_color_bbox_tl"": [1, 0], ""least_color_centered"": [3, 4], ""color8_bbox_tl"": [1, 0], ""color8_centered"": [3, 4], ""comp_size_desc_tl"": [1, 6], ""comp_size_desc_clamped"": [1, 6], ""comp_area_desc_tl"": [1, 6], ""comp_area_desc_clamped"": [1, 6], ""comp_r0_asc_tl"": [1, 0], ""comp_r0_asc_clamped"": [1, 0], ""comp_c0_asc_tl"": [1, 0], ""comp_c0_asc_clamped"": [1, 0], ""comp_color_asc_tl"": [1, 1], ""comp_color_asc_clamped"": [1, 1]}",9x9
240,"1,6",1,"{""nz_bbox_tl"": [0, 1], ""mode_color_bbox_tl"": [0, 1], ""mode_color_centered"": [4, 3], ""least_color_bbox_tl"": [0, 2], ""least_color_centered"": [1, 5], ""color8_bbox_tl"": [0, 1], ""color8_centered"": [4, 3], ""comp_size_desc_tl"": [6, 6], ""comp_size_desc_clamped"": [6, 6], ""comp_area_desc_tl"": [1, 6], ""comp_area_desc_clamped"": [1, 6], ""comp_r0_asc_tl"": [0, 2], ""comp_r0_asc_clamped"": [0, 2], ""comp_c0_asc_tl"": [5, 1], ""comp_c0_asc_clamped"": [5, 1], ""comp_color_asc_tl"": [0, 4], ""comp_color_asc_clamped"": [0, 4]}",9x9
241,"5,0",1,"{""nz_bbox_tl"": [0, 0], ""mode_color_bbox_tl"": [0, 0], ""mode_color_centered"": [2, 3], ""least_color_bbox_tl"": [0, 0], ""least_color_centered"": [4, 2], ""color8_bbox_tl"": [0, 0], ""color8_centered"": [2, 3], ""comp_size_desc_tl"": [0, 4], ""comp_size_desc_clamped"": [0, 4], ""comp_area_desc_tl"": [0, 0], ""comp_area_desc_clamped"": [0, 0], ""comp_r0_asc_tl"": [0, 0], ""comp_r0_asc_clamped"": [0, 0], ""comp_c0_asc_tl"": [0, 0], ""comp_c0_asc_clamped"": [0, 0], ""comp_color_asc_tl"": [0, 1], ""comp_color_asc_clamped"": [0, 1]}",9x9
242,"0,1",1,"{""nz_bbox_tl"": [0, 0], ""mode_color_bbox_tl"": [0, 0], ""mode_color_centered"": [3, 2], ""least_color_bbox_tl"": [1, 1], ""least_color_centered"": [3, 5], ""color8_bbox_tl"": [1, 1], ""color8_centered"": [3, 5], ""comp_size_desc_tl"": [0, 1], ""comp_size_desc_clamped"": [0, 1], ""comp_area_desc_tl"": [0, 1], ""comp_area_desc_clamped"": [0, 1], ""comp_r0_asc_tl"": [0, 1], ""comp_r0_asc_clamped"": [0, 1], ""comp_c0_asc_tl"": [6, 0], ""comp_c0_asc_clamped"": [6, 0], ""comp_color_asc_tl"": [0, 1], ""comp_color_asc_clamped"": [0, 1]}",9x9
243,"2,5",1,"{""nz_bbox_tl"": [2, 0], ""mode_color_bbox_tl"": [2, 0], ""mode_color_centered"": [4, 1], ""least_color_bbox_tl"": [2, 0], ""least_color_centered"": [4, 5], ""color8_bbox_tl"": [2, 0], ""color8_centered"": [4, 1], ""comp_size_desc_tl"": [2, 1], ""comp_size_desc_clamped"": [2, 1], ""comp_area_desc_tl"": [2, 5], ""comp_area_desc_clamped"": [2, 5], ""comp_r0_asc_tl"": [2, 1], ""comp_r0_asc_clamped"": [2, 1], ""comp_c0_asc_tl"": [6, 0], ""comp_c0_asc_clamped"": [6, 0], ""comp_color_asc_tl"": [2, 5], ""comp_color_asc_clamped"": [2, 5]}",9x9
244,"1,5",1,"{""nz_bbox_tl"": [0, 0], ""mode_color_bbox_tl"": [0, 0], ""mode_color_centered"": [3, 1], ""least_color_bbox_tl"": [1, 0], ""least_color_centered"": [3, 5], ""color8_bbox_tl"": [0, 0], ""color8_centered"": [3, 1], ""comp_size_desc_tl"": [5, 0], ""comp_size_desc_clamped"": [5, 0], ""comp_area_desc_tl"": [1, 5], ""comp_area_desc_clamped"": [1, 5], ""comp_r0_asc_tl"": [0, 0], ""comp_r0_asc_clamped"": [0, 0], ""comp_c0_asc_tl"": [0, 0], ""comp_c0_asc_clamped"": [0, 0], ""comp_color_asc_tl"": [1, 0], ""comp_color_asc_clamped"": [1, 0]}",9x9
245,"4,6",1,"{""nz_bbox_tl"": [0, 0], ""mode_color_bbox_tl"": [0, 0], ""mode_color_centered"": [2, 2], ""least_color_bbox_tl"": [0, 2], ""least_color_centered"": [3, 4], ""color8_bbox_tl"": [0, 0], ""color8_centered"": [2, 2], ""comp_size_desc_tl"": [0, 0], ""comp_size_desc_clamped"": [0, 0], ""comp_area_desc_tl"": [0, 4], ""comp_area_desc_clamped"": [0, 4], ""comp_r0_asc_tl"": [0, 0], ""comp_r0_asc_clamped"": [0, 0], ""comp_c0_asc_tl"": [0, 0], ""comp_c0_asc_clamped"": [0, 0], ""comp_color_asc_tl"": [0, 4], ""comp_color_asc_clamped"": [0, 4]}",9x9
246,"1,6",1,"{""nz_bbox_tl"": [1, 0], ""mode_color_bbox_tl"": [1, 0], ""mode_color_centered"": [4, 3], ""least_color_bbox_tl"": [1, 0], ""least_color_centered"": [1, 3], ""color8_bbox_tl"": [1, 0], ""color8_centered"": [4, 3], ""comp_size_desc_tl"": [5, 6], ""comp_size_desc_clamped"": [5, 6], ""comp_area_desc_tl"": [1, 6], ""comp_area_desc_clamped"": [1, 6], ""comp_r0_asc_tl"": [1, 0], ""comp_r0_asc_clamped"": [1, 0], ""comp_c0_asc_tl"": [1, 0], ""comp_c0_asc_clamped"": [1, 0], ""comp_color_asc_tl"": [1, 0], ""comp_color_asc_clamped"": [1, 0]}",9x9
247,"1,2",1,"{""nz_bbox_tl"": [1, 0], ""mode_color_bbox_tl"": [1, 0], ""mode_color_centered"": [2, 3], ""least_color_bbox_tl"": [1, 0], ""least_color_centered"": [2, 3], ""color8_bbox_tl"": [1, 0], ""color8_centered"": [4, 3], ""comp_size_desc_tl"": [1, 2], ""comp_size_desc_clamped"": [1, 2], ""comp_area_desc_tl"": [1, 2], ""comp_area_desc_clamped"": [1, 2], ""comp_r0_asc_tl"": [1, 2], ""comp_r0_asc_clamped"": [1, 2], ""comp_c0_asc_tl"": [5, 0], ""comp_c0_asc_clamped"": [5, 0], ""comp_color_asc_tl"": [1, 2], ""comp_color_asc_clamped"": [1, 2]}",9x9
248,"1,0",1,"{""nz_bbox_tl"": [0, 0], ""mode_color_bbox_tl"": [1, 0], ""mode_color_centered"": [2, 3], ""least_color_bbox_tl"": [1, 0], ""least_color_centered"": [2, 3], ""color8_bbox_tl"": [0, 0], ""color8_centered"": [3, 2], ""comp_size_desc_tl"": [1, 0], ""comp_size_desc_clamped"": [1, 0], ""comp_area_desc_tl"": [1, 0], ""comp_area_desc_clamped"": [1, 0], ""comp_r0_asc_tl"": [0, 4], ""comp_r0_asc_clamped"": [0, 4], ""comp_c0_asc_tl"": [1, 0], ""comp_c0_asc_clamped"": [1, 0], ""comp_color_asc_tl"": [1, 0], ""comp_color_asc_clamped"": [1, 0]}",9x9
249,"0,1",1,"{""nz_bbox_tl"": [0, 1], ""mode_color_bbox_tl"": [0, 1], ""mode_color_centered"": [2, 4], ""least_color_bbox_tl"": [2, 2], ""least_color_centered"": [4, 4], ""color8_bbox_tl"": [2, 2], ""color8_centered"": [4, 4], ""comp_size_desc_tl"": [5, 2], ""comp_size_desc_clamped"": [5, 2], ""comp_area_desc_tl"": [0, 1], ""comp_area_desc_clamped"": [0, 1], ""comp_r0_asc_tl"": [0, 1], ""comp_r0_asc_clamped"": [0, 1], ""comp_c0_asc_tl"": [0, 1], ""comp_c0_asc_clamped"": [0, 1], ""comp_color_asc_tl"": [0, 1], ""comp_color_asc_clamped"": [0, 1]}",9x9
250,"6,2",1,"{""nz_bbox_tl"": [0, 0], ""mode_color_bbox_tl"": [0, 0], ""mode_color_centered"": [4, 3], ""least_color_bbox_tl"": [0, 0], ""least_color_centered"": [4, 3], ""color8_bbox_tl"": [0, 0], ""color8_centered"": [1, 3], ""comp_size_desc_tl"": [6, 2], ""comp_size_desc_clamped"": [6, 2], ""comp_area_desc_tl"": [6, 2], ""comp_area_desc_clamped"": [6, 2], ""comp_r0_asc_tl"": [0, 0], ""comp_r0_asc_clamped"": [0, 0], ""comp_c0_asc_tl"": [0, 0], ""comp_c0_asc_clamped"": [0, 0], ""comp_color_asc_tl"": [0, 4], ""comp_color_asc_clamped"": [0, 4]}",9x9
251,"0,2",1,"{""nz_bbox_tl"": [0, 1], ""mode_color_bbox_tl"": [0, 1], ""mode_color_centered"": [2, 4], ""least_color_bbox_tl"": [0, 1], ""least_color_centered"": [3, 2], ""color8_bbox_tl"": [0, 1], ""color8_centered"": [2, 4], ""comp_size_desc_tl"": [0, 6], ""comp_size_desc_clamped"": [0, 6], ""comp_area_desc_tl"": [0, 2], ""comp_area_desc_clamped"": [0, 2], ""comp_r0_asc_tl"": [0, 2], ""comp_r0_asc_clamped"": [0, 2], ""comp_c0_asc_tl"": [5, 1], ""comp_c0_asc_clamped"": [5, 1], ""comp_color_asc_tl"": [0, 2], ""comp_color_asc_clamped"": [0, 2]}",9x9
252,"0,2",1,"{""nz_bbox_tl"": [0, 2], ""mode_color_bbox_tl"": [0, 2], ""mode_color_centered"": [1, 3], ""least_color_bbox_tl"": [0, 2], ""least_color_centered"": [4, 5], ""color8_bbox_tl"": [0, 2], ""color8_centered"": [4, 5], ""comp_size_desc_tl"": [0, 2], ""comp_size_desc_clamped"": [0, 2], ""comp_area_desc_tl"": [0, 2], ""comp_area_desc_clamped"": [0, 2], ""comp_r0_asc_tl"": [0, 2], ""comp_r0_asc_clamped"": [0, 2], ""comp_c0_asc_tl"": [0, 2], ""comp_c0_asc_clamped"": [0, 2], ""comp_color_asc_tl"": [0, 2], ""comp_color_asc_clamped"": [0, 2]}",9x9
253,"1,1",1,"{""nz_bbox_tl"": [1, 1], ""mode_color_bbox_tl"": [1, 1], ""mode_color_centered"": [3, 3], ""least_color_bbox_tl"": [1, 1], ""least_color_centered"": [3, 4], ""color8_bbox_tl"": [1, 1], ""color8_centered"": [3, 4], ""comp_size_desc_tl"": [1, 1], ""comp_size_desc_clamped"": [1, 1], ""comp_area_desc_tl"": [1, 1], ""comp_area_desc_clamped"": [1, 1], ""comp_r0_asc_tl"": [1, 1], ""comp_r0_asc_clamped"": [1, 1], ""comp_c0_asc_tl"": [1, 1], ""comp_c0_asc_clamped"": [1, 1], ""comp_color_asc_tl"": [1, 1], ""comp_color_asc_clamped"": [1, 1]}",9x9
254,"4,0",1,"{""nz_bbox_tl"": [0, 0], ""mode_color_bbox_tl"": [0, 0], ""mode_color_centered"": [2, 2], ""least_color_bbox_tl"": [1, 0], ""least_color_centered"": [4, 2], ""color8_bbox_tl"": [0, 0], ""color8_centered"": [2, 2], ""comp_size_desc_tl"": [0, 0], ""comp_size_desc_clamped"": [0, 0], ""comp_area_desc_tl"": [4, 0], ""comp_area_desc_clamped"": [4, 0], ""comp_r0_asc_tl"": [0, 0], ""comp_r0_asc_clamped"": [0, 0], ""comp_c0_asc_tl"": [0, 0], ""comp_c0_asc_clamped"": [0, 0], ""comp_color_asc_tl"": [1, 5], ""comp_color_asc_clamped"": [1, 5]}",9x9
255,"6,0",1,"{""nz_bbox_tl"": [1, 0], ""mode_color_bbox_tl"": [1, 0], ""mode_color_centered"": [3, 3], ""least_color_bbox_tl"": [1, 0], ""least_color_centered"": [4, 1], ""color8_bbox_tl"": [1, 0], ""color8_centered"": [3, 3], ""comp_size_desc_tl"": [1, 6], ""comp_size_desc_clamped"": [1, 6], ""comp_area_desc_tl"": [6, 0], ""comp_area_desc_clamped"": [6, 0], ""comp_r0_asc_tl"": [1, 0], ""comp_r0_asc_clamped"": [1, 0], ""comp_c0_asc_tl"": [1, 0], ""comp_c0_asc_clamped"": [1, 0], ""comp_color_asc_tl"": [1, 0], ""comp_color_asc_clamped"": [1, 0]}",9x9
256,"4,2",1,"{""nz_bbox_tl"": [0, 1], ""mode_color_bbox_tl"": [0, 1], ""mode_color_centered"": [2, 4], ""least_color_bbox_tl"": [0, 2], ""least_color_centered"": [3, 3], ""color8_bbox_tl"": [0, 1], ""color8_centered"": [2, 4], ""comp_size_desc_tl"": [0, 1], ""comp_size_desc_clamped"": [0, 1], ""comp_area_desc_tl"": [4, 2], ""comp_area_desc_clamped"": [4, 2], ""comp_r0_asc_tl"": [0, 1], ""comp_r0_asc_clamped"": [0, 1], ""comp_c0_asc_tl"": [0, 1], ""comp_c0_asc_clamped"": [0, 1], ""comp_color_asc_tl"": [0, 7], ""comp_color_asc_clamped"": [0, 6]}",9x9
257,"0,5",1,"{""nz_bbox_tl"": [0, 0], ""mode_color_bbox_tl"": [0, 0], ""mode_color_centered"": [3, 3], ""least_color_bbox_tl"": [0, 0], ""least_color_centered"": [0, 3], ""color8_bbox_tl"": [0, 0], ""color8_centered"": [3, 3], ""comp_size_desc_tl"": [5, 6], ""comp_size_desc_clamped"": [5, 6], ""comp_area_desc_tl"": [0, 0], ""comp_area_desc_clamped"": [0, 0], ""comp_r0_asc_tl"": [0, 0], ""comp_r0_asc_clamped"": [0, 0], ""comp_c0_asc_tl"": [0, 0], ""comp_c0_asc_clamped"": [0, 0], ""comp_color_asc_tl"": [0, 0], ""comp_color_asc_clamped"": [0, 0]}",9x9
258,"6,2",1,"{""nz_bbox_tl"": [0, 0], ""mode_color_bbox_tl"": [0, 0], ""mode_color_centered"": [2, 3], ""least_color_bbox_tl"": [0, 1], ""least_color_centered"": [4, 2], ""color8_bbox_tl"": [0, 0], ""color8_centered"": [2, 3], ""comp_size_desc_tl"": [5, 6], ""comp_size_desc_clamped"": [5, 6], ""comp_area_desc_tl"": [6, 2], ""comp_area_desc_clamped"": [6, 2], ""comp_r0_asc_tl"": [0, 0], ""comp_r0_asc_clamped"": [0, 0], ""comp_c0_asc_tl"": [0, 0], ""comp_c0_asc_clamped"": [0, 0], ""comp_color_asc_tl"": [0, 2], ""comp_color_asc_clamped"": [0, 2]}",9x9
259,"0,5",1,"{""nz_bbox_tl"": [0, 0], ""mode_color_bbox_tl"": [0, 0], ""mode_color_centered"": [2, 3], ""least_color_bbox_tl"": [0, 0], ""least_color_centered"": [2, 3], ""color8_bbox_tl"": [0, 0], ""color8_centered"": [2, 3], ""comp_size_desc_tl"": [0, 5], ""comp_size_desc_clamped"": [0, 5], ""comp_area_desc_tl"": [0, 1], ""comp_area_desc_clamped"": [0, 1], ""comp_r0_asc_tl"": [0, 1], ""comp_r0_asc_clamped"": [0, 1], ""comp_c0_asc_tl"": [4, 0], ""comp_c0_asc_clamped"": [4, 0], ""comp_color_asc_tl"": [0, 1], ""comp_color_asc_clamped"": [0, 1]}",9x9
260,"0,0",1,"{""nz_bbox_tl"": [0, 0], ""mode_color_bbox_tl"": [0, 0], ""mode_color_centered"": [2, 3], ""least_color_bbox_tl"": [0, 0], ""least_color_centered"": [3, 2], ""color8_bbox_tl"": [0, 0], ""color8_centered"": [2, 3], ""comp_size_desc_tl"": [0, 4], ""comp_size_desc_clamped"": [0, 4], ""comp_area_desc_tl"": [0, 4], ""comp_area_desc_clamped"": [0, 4], ""comp_r0_asc_tl"": [0, 0], ""comp_r0_asc_clamped"": [0, 0], ""comp_c0_asc_tl"": [0, 0], ""comp_c0_asc_clamped"": [0, 0], ""comp_color_asc_tl"": [0, 1], ""comp_color_asc_clamped"": [0, 1]}",9x9
261,"6,0",1,"{""nz_bbox_tl"": [1, 0], ""mode_color_bbox_tl"": [1, 0], ""mode_color_centered"": [4, 4], ""least_color_bbox_tl"": [1, 0], ""least_color_centered"": [3, 2], ""color8_bbox_tl"": [1, 0], ""color8_centered"": [4, 4], ""comp_size_desc_tl"": [5, 6], ""comp_size_desc_clamped"": [5, 6], ""comp_area_desc_tl"": [2, 0], ""comp_area_desc_clamped"": [2, 0], ""comp_r0_asc_tl"": [1, 6], ""comp_r0_asc_clamped"": [1, 6], ""comp_c0_asc_tl"": [2, 0], ""comp_c0_asc_clamped"": [2, 0], ""comp_color_asc_tl"": [1, 7], ""comp_color_asc_clamped"": [1, 6]}",9x9
262,"5,1",1,"{""nz_bbox_tl"": [0, 0], ""mode_color_bbox_tl"": [0, 0], ""mode_color_centered"": [3, 3], ""least_color_bbox_tl"": [0, 0], ""least_color_centered"": [2, 1], ""color8_bbox_tl"": [0, 0], ""color8_centered"": [3, 3], ""comp_size_desc_tl"": [5, 6], ""comp_size_desc_clamped"": [5, 6], ""comp_area_desc_tl"": [0, 0], ""comp_area_desc_clamped"": [0, 0], ""comp_r0_asc_tl"": [0, 0], ""comp_r0_asc_clamped"": [0, 0], ""comp_c0_asc_tl"": [0, 0], ""comp_c0_asc_clamped"": [0, 0], ""comp_color_asc_tl"": [0, 0], ""comp_color_asc_clamped"": [0, 0]}",9x9
263,"5,5",1,"{""nz_bbox_tl"": [0, 0], ""mode_color_bbox_tl"": [0, 0], ""mode_color_centered"": [2, 2], ""least_color_bbox_tl"": [1, 0], ""least_color_centered"": [4, 3], ""color8_bbox_tl"": [0, 0], ""color8_centered"": [2, 2], ""comp_size_desc_tl"": [1, 0], ""comp_size_desc_clamped"": [1, 0], ""comp_area_desc_tl"": [5, 0], ""comp_area_desc_clamped"": [5, 0], ""comp_r0_asc_tl"": [0, 4], ""comp_r0_asc_clamped"": [0, 4], ""comp_c0_asc_tl"": [1, 0], ""comp_c0_asc_clamped"": [1, 0], ""comp_color_asc_tl"": [1, 1], ""comp_color_asc_clamped"": [1, 1]}",9x9
264,"5,0",1,"{""nz_bbox_tl"": [0, 0], ""mode_color_bbox_tl"": [1, 0], ""mode_color_centered"": [3, 3], ""least_color_bbox_tl"": [0, 1], ""least_color_centered"": [2, 3], ""color8_bbox_tl"": [0, 1], ""color8_centered"": [2, 3], ""comp_size_desc_tl"": [5, 0], ""comp_size_desc_clamped"": [5, 0], ""comp_area_desc_tl"": [5, 0], ""comp_area_desc_clamped"": [5, 0], ""comp_r0_asc_tl"": [0, 6], ""comp_r0_asc_clamped"": [0, 6], ""comp_c0_asc_tl"": [5, 0], ""comp_c0_asc_clamped"": [5, 0], ""comp_color_asc_tl"": [1, 1], ""comp_color_asc_clamped"": [1, 1]}",9x9
265,"0,1",1,"{""nz_bbox_tl"": [0, 0], ""mode_color_bbox_tl"": [0, 0], ""mode_color_centered"": [3, 2], ""least_color_bbox_tl"": [0, 0], ""least_color_centered"": [3, 2], ""color8_bbox_tl"": [0, 0], ""color8_centered"": [3, 4], ""comp_size_desc_tl"": [0, 1], ""comp_size_desc_clamped"": [0, 1], ""comp_area_desc_tl"": [0, 1], ""comp_area_desc_clamped"": [0, 1], ""comp_r0_asc_tl"": [0, 1], ""comp_r0_asc_clamped"": [0, 1], ""comp_c0_asc_tl"": [4, 0], ""comp_c0_asc_clamped"": [4, 0], ""comp_color_asc_tl"": [0, 1], ""comp_color_asc_clamped"": [0, 1]}",9x9
266,"6,0",1,"{""nz_bbox_tl"": [0, 0], ""mode_color_bbox_tl"": [0, 0], ""mode_color_centered"": [3, 2], ""least_color_bbox_tl"": [0, 2], ""least_color_centered"": [3, 4], ""color8_bbox_tl"": [0, 2], ""color8_centered"": [3, 4], ""comp_size_desc_tl"": [6, 0], ""comp_size_desc_clamped"": [6, 0], ""comp_area_desc_tl"": [0, 1], ""comp_area_desc_clamped"": [0, 1], ""comp_r0_asc_tl"": [0, 1], ""comp_r0_asc_clamped"": [0, 1], ""comp_c0_asc_tl"": [6, 0], ""comp_c0_asc_clamped"": [6, 0], ""comp_color_asc_tl"": [0, 1], ""comp_color_asc_clamped"": [0, 1]}",9x9
